@relation CBSB4SE_SUM-weka.filters.unsupervised.attribute.Remove-R1-10

@attribute INT-INT numeric
@attribute INT-FLOAT numeric
@attribute FLOAT-FLOAT numeric
@attribute BOOL-BOOL numeric
@attribute REF-REF numeric
@attribute REF-NULL numeric
@attribute VARVAR numeric
@attribute VAREXP numeric
@attribute VARMETHOD numeric
@attribute VARCONST numeric
@attribute VARARRAY numeric
@attribute EXPEXP numeric
@attribute EXPMETHOD numeric
@attribute EXPCONST numeric
@attribute EXPARRAY numeric
@attribute METHODMETHOD numeric
@attribute METHODCONST numeric
@attribute METHODARRAY numeric
@attribute CONSTCONST numeric
@attribute CONSTARRAY numeric
@attribute ARRAYARRAY numeric
@attribute NLp numeric
@attribute NNLp numeric
@attribute Nodes numeric
@attribute Edges numeric
@attribute CompCicl numeric
@attribute NPths numeric
@attribute PS numeric
@attribute NCtr numeric
@attribute NEl numeric
@attribute NCtt numeric
@attribute NVar numeric
@attribute NEx numeric
@attribute NMC numeric
@attribute NIC numeric
@attribute NIntC numeric
@attribute NEC numeric
@attribute NInt numeric
@attribute NFlt numeric
@attribute NNull numeric
@attribute NArr numeric
@attribute NStr numeric
@attribute NObj numeric
@attribute NLExp numeric
@attribute UPC numeric
@attribute Args numeric
@attribute Lob numeric
@attribute CLASS {RANDOM,GA}

@data
0,81460,0.386364,1.018512,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,1,0,5.8,0,0,0,5.8,0,0,0,0,0,0,1,0,0,0,0,1,0,24,28,15,15,17.85,7.4,16.2,6.8,7.8,0.6,1,1,0,0,2,0,5.8,0,0,7.8,0,0,2,99,GA
0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.4,0,0,2.4,0,0,0,0,0,0,8,9,5,5,4,2.8,10.4,2.8,1,0,6.6,2.2,3.2,1.2,2.4,0,1.6,0,0,6.4,1,0,0,44,GA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,2,2,3,1,4,1,1,0,2,0,0,2,2,0,0,0,0,2,0,0,0,23,GA
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,14,6,6,5.833334,3.333333,21.500002,7.833334,4.666666,0.333333,8.666667,0,1.166667,7.5,0,0,3,4.833334,0,13.333333,0,0,0,56,GA
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,3,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6,31,GA
0,0,0,0.666667,1,1,1,0,0,1,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,10,10,5,5,6.333333,2.666667,6,1.666667,3.666667,0,0.666667,0,0.666667,0,1.333333,0,1,0,0,3.666667,0,0,3,62,GA
0,0,0,2.27907,1,2.139535,1,0,4.860465,6.930232,0,0,0,0,0,0,9.436047,0,0,0,0,0,0,66,108,51,51,25.906977,22.226745,55.05814,17.366279,23.11628,0,14.575582,5.25,8.093023,0.232558,14.27907,0,14.08721,4.023256,0,25.691862,0,1,0,344,RANDOM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,RANDOM
0,0,0,0,0,0,0.666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,2.666667,1.666667,3.333333,1,2.333333,0,0,0,0,0,3.333333,0,0,0,0,0,0,0,1,15,GA
0,0,0,0,0,1.666667,0,0,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,2.666667,1.666667,3.333333,1.666667,1.666667,0,0,0,0,0,0,0,1.666667,0,0,1.666667,0,0,0,30,GA
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6,7,3,3,4.333334,2,7.333333,2,3,0,2.333333,0,2.333333,0,3,0,1,0,0,3.333333,0,1,0,64,GA
0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,4,4,6.25,2.25,4.25,2,2,0.25,0,0,0,0,4,0,0,0,0,0,0,0,0,220,GA
0,0,0,5.227273,0,1,0,0,0,1,0,0,0,0,0,0,5.227273,0,0.363636,0,0,3,1,25,32,19,19,15.022728,7.409091,21.727273,8.704546,6.227273,0.818182,5.977273,0,1,3.227273,11.181818,0,1,0,0,6.977273,0,2,3,110,GA
0,0,0,0,0,0,0,0.090909,0,2.181818,0,0,0,0,0,0,0,0,0,0,0,1,0,19,28,11,11,8.272727,2.909091,7.545454,2.363636,4.545454,0.636364,0,0,0,0,4.636363,0,0,2.272727,0,2.272727,0,1,0,136,GA
0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0.8,0,0,2,0,19,24,10,10,11.4,6.4,38.2,11.2,6.6,0,20.4,0,5.2,15.2,7.2,0,3.6,4,0,23.4,0,0,1,139,GA
0,0,0,2,1,1.333333,1,0,0,2.333333,0,0,0,0,0,0,1,0,0,0,0,0,0,15,14,8,8,6.666666,4.333333,10.666667,4.333333,5.333334,0,1,0,0,0,4,0,1.333333,0,0,4.333334,0,0,0,53,GA
0,0,0,0.977273,0,0,0,0,0,0,0,0,0,0,0,0,34.704544,0,0,0,0,0,0,92,133,44,44,37.863636,34.727272,209.29546,68.52273,35.795456,0.022727,104.954544,0,34,70.954544,69.318184,0,1,68.795456,0,105.954544,0,1,0,851,GA
0,0,0,0.666667,0,3.909091,0,0,0,3.909091,0,0,0,0,0,0,0.666667,0,0,0.818182,0,0,0,23,25,19,18,10.212121,6.030303,13.727272,5.393939,6.212121,0.636364,1.484849,0,0,1.484849,2.969697,0,3.909091,0,0,5.393939,0,0,2,109,GA
0,0,0,2.166667,1,0,1,0.666667,0.416667,1,0,0,0,0,0,0.166667,4.583334,0,0,0,0,0,0,26,28,15,15,10.25,7.833333,23.416668,7.166667,7.75,0,8.5,3.583333,2.75,1.25,9.166667,0,2.416667,0,0,10.916666,0,1,0,94,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6,6,3,3,4,2,10,3,2,0,5,2,0,3,3,0,1,2,0,6,0,1,0,53,GA
0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,8,8,10,4,8,4,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,44,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,35,GA
0,0,0,5.708333,0,0,0,0,0,0,0,0,0.125,0,0,1.25,8.791667,0,0,0,0,4,1,35,49,27,25,22.375,11.833333,63.375001,10.041667,19.916667,1.666667,31.75,2.25,4.291667,24.708333,18.791666,0,0.833333,0.5,0,41.083333,0,0,3,229,GA
0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,10,10,12.5,5,10,5,5,0,0,0,0,0,0,0,5,0,0,5,0,0,2,54,GA
0,0,0,0.4,0,0,0,2.366667,0,5.714286,0,0,0,0.833333,0,0,0.4,0,1.666667,0,0,5,1,32,40,19,19,23.390477,10.980952,25.961904,16.280952,9.280952,0,0.4,0,0.4,0,25.561904,0,0,0,0,0,0,0,3,537,GA
0,0,0,3.666667,0,1,0,0,3.125,4.25,0,0,0,0,0,0,4.666667,0,0,0,0,2,0,41,51,27,26,27.958333,13.916667,36.666666,8.916667,16.416666,1.875,9.458333,5.125,0,4.333333,22.083333,0,1,0,0,11.708333,0,3,1,257,GA
0,0,0,0.059524,0,0,0,3,0,21.068891,1,0.117168,0.342857,34.140748,0,0,15.137982,0,3.864348,5.61911,0,15,4,828,1080,591,591,140.693738,88.108733,292.513299,139.056855,134.072267,3.817627,15.566554,0.342857,15.223697,0,250.85857,0,2.580952,2.466667,4.447682,41.544073,13,3,62,4567,GA
0.023406,78170,0.12037,1.309722,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,0.181818,0,1,0,0,0,1,0,0,0,0.181818,0,0,1.939394,0,1,0,0,1,0,24,54,37,36,9.484849,5.424242,12.030302,5.666666,3.121212,1.30303,1.939394,0,0,1.757576,6.60606,0,1,0,0,2.939394,0,1,0,138,GA
0,0,0,5.166666,0,0,0,0,0.166667,3.416667,0,0,0,0,0,0,1.75,0,0.916667,0,0,0,0,19,29,12,12,7.916666,6.25,16.583332,8.583333,5.833334,0,2.166667,0,0.5,0.083333,12.666666,0,0,0,0,2.333333,0,1,0,100,GA
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,6,4,4,5,2,8,4,2,0,2,0,0,2,4,0,0,4,0,2,0,0,1,26,GA
0,0,0,0,0,4,0,0,0,4,0,0,0.2,0,0,0.35,4.6,0,1.2,0,0,3,2,52,67,30,30,22.35,10.35,33.35,13.1,5,0,15.25,7.05,0.7,7.5,11.35,0,7.4,1.1,0,14.5,0,1,4,274,GA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,5,4,3,3,2.666667,1.666667,14.666667,2.666667,4,0,8,0,7,1,2,0,0.666667,2.666667,0,11,0,0,0,34,GA
0.787637,86478,0.094083,1.011147,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2.5,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14,GA
0,0,0,0.666667,0,0,0,0.333333,0,1,0,0,0,0,0,0,0.666667,0,0,0,0,1,0,6,6,3,3,4.333334,2,8.333333,2.333333,4,0,2,0,1.333333,0.666667,4.333334,0,0,1.333333,1.333333,4,0,0,0,28,GA
0,0,0,3,0,0,0,0.142857,0,2.142857,0,0,0,0,0,0,4,0,0,0,0,2,0,19,23,11,11,10.857143,6.285714,30.5,7.678572,10.285714,0,12.535714,0,2.285714,10.25,8.714286,0,2,3.107143,2.285714,18.535714,0,1,2,149,GA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,2,1,6,2,1,0,3,0,0,3,2,0,0,1,0,3,0,0,0,10,RANDOM
0,0,0,0.666667,1,0,1,0,0,1,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,8,6,5,5,4.666667,2.666667,6.666666,2.333333,3.666667,0,0.666667,0,0,0,1.333333,0,1,1,0,3.666666,0,0,0,50,GA
0,0,0,12.75,0,0,0,1.819048,1,17.471429,0,0.428571,1.333333,2.228571,0,0,4.083333,0,0,0,0,10,0,99,127,50,50,53.833333,28.364285,73.123811,30.1,25.114286,0,17.909524,11.169048,0,6.740476,57.966667,0,1.833333,6.583334,0,10.07381,0,2,2,499,GA
0,0,0,6.450758,0,1,0,0,0,1,0,0,0,0,0,0,6.450758,0,0.181818,0,0,1,0,41,66,39,39,21.094697,9.666667,46.242424,13.981061,10.609848,2.034091,19.617424,0.272727,13.359848,5.984849,15.015151,0,1,5.325758,1.75,23.776515,0,2,1,332,GA
0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,1,0,23,30,12,12,13.333334,9.5,47.166668,9.5,13,0,24.666667,0,16,8.666667,19,0,0,0,0,28.166667,0,2,0,242,GA
0,0,0,1.2,0,0,0,0,0,1.2,0,0,0,0,0,0,0.6,0,0,0,0,0,0,8,15,10,10,4,2.7,5.1,1.8,1.8,0.9,0.6,0,0.6,0,3.6,0,0,0,0,0.6,0,0,0,34,GA
0.693865,255804,0.047599,0.988249,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,29.335245,0,1,5.966667,10.047222,0,4.75,0,0,0,0,0,0.75,58.762374,0,1.545454,0.6,0,25,7,236,301,133,133,142.629222,84.421718,384.223663,100.817171,156.321574,2,125.084921,39.905231,0.946429,84.23326,253.733583,0,8.212302,7.5,0,147.127456,0,6,34,1387,RANDOM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,8,8,12,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,121,GA
0,0,0,4.5,0,0,0,0,1.666667,2,0,0,0,0,0,0,3.5,0,0,0,0,2,0,21,22,12,12,16.333333,7.166667,27,5.5,10.333333,0,11.166667,0,3.5,7.666667,11,0,0,0,0,16,0,2,8,133,GA
0,0,0,11.833334,0,0,0,0,0,0,0,0,0,0,0,1,12.833334,0,0,0,0,5,1,32,34,18,18,26.833334,13.833334,77.666668,12.833334,12.5,0,52.333334,3,9.666666,39.666668,28.666667,0,0,0,0,49,0,3,7,235,GA
0,0,0,3.6,0,0,0,0,0,1,0,0,0,0,0,0,3.6,0,0,0,0,0,0,16,18,9,9,10.4,4.6,19.6,9,6,0,4.6,0,0,4.2,12.2,0,0,3.4,0,6,0,1,0,99,GA
0,0,0,1.495238,0,0,0,0,0,0,0,0,0,0,0,0,3.952381,0,0,0,0,0,0,26,29,19,17,13.485714,7.2,29.761904,9.447619,5.666667,3.247619,11.4,0,2.666667,7.238095,2.990476,0,2.457143,6.666667,0,14.571428,0,0,5,232,GA
0,0,0,3.333333,0,0,0,0,0,0,0,0,0,0,0,0,3.333333,0,0,0,0,0,0,10,12,6,6,6.666667,3.333333,14,3.333333,1.333333,0,9.333334,0,7,2.333333,6.666667,0,0,1.333333,0,7.333334,0,0,0,59,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,7,9,4,4,4.75,2,19,7.5,2.5,0.25,8.75,0,0,8.75,4,0,1,3.25,0,10.5,0,0,0,86,RANDOM
0,0,0,0,0,0.875,0,0,0,0.875,0,0,0,0,0,0,0.625,0,0,0,0,0,0,67,72,39,38,63,17.25,20,1.5,1.5,15.75,1.25,0,1.25,0,0,0,1.5,0,0,2.75,0,0,17,524,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285714,0,0,0,0,0,0,9,14,9,9,7,2.857143,9.285714,2.571429,1.285714,1.571429,3.857143,0,2.571429,1.285714,2.571429,0,0,1.285714,0,3.857143,0,1,0,35,GA
0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,1,0,4,4,2,2,4,1.5,3.5,2,0,0,1.5,1.5,0,0,3.5,0,0,0,0,0,0,0,0,25,GA
0,0,0,0,0,0,0,0,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,3,1.666667,4,1.666667,2.333333,0,0,0,0,0,1.333333,0,1,1.666667,0,1.666667,0,0,0,18,GA
0,0,0,2.285714,1,3.357143,1,0,0,4.357143,0,0,0,0,0,0,3.428572,0,0,0,0,0,0,29,38,18,18,12.071428,8.785714,21.071428,8.785714,8.571429,0,3.714286,1.5,0.928571,0.285714,4.571428,0,5.5,0,0,10,0,1,0,103,GA
0,0,0,1.916667,0,8,0,0.333333,3,11.666667,0,0,0.583333,0,0,0,6.333333,0,0,0,0,3,0,64,70,36,36,45.5,21.916666,63.916666,22.333333,26.833334,0,14.75,4.416667,1.666667,8.166667,24.416667,0,11,0,2,25.333333,0,0,9,280,GA
0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,2,0,21,20,12,12,15.5,7,21.5,6,2,1,12.5,5,0.5,7,10,0,1,0,0,9.5,0,1,2,76,RANDOM
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,GA
0,0,0,0,0,0,0,0,0,1.714286,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,7,2,1.714286,3.428571,1.714286,1.714286,0,0,0,0,0,3.428571,0,0,0,0,0,0,0,0,16,GA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,3,1,1,0,1,0,0,1,2,0,0,0,0,1,0,0,0,16,GA
0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,12,0,48,48,24,24,48,18,72,18,18,0,36,0,0,36,36,0,0,0,0,36,0,12,1,277,GA
0,0,0,4,0,4.416667,0,0,0,5.416667,0,0,0.083333,0.416667,0,0,8.083333,0,0,0,0,4,1,45,53,23,23,27.666666,14,42.333332,14.916666,11.916667,0,15.500001,0,1,14.499999,16.333333,0,6.083333,1,0,19.916667,0,1,1,248,GA
0,0,0,0,0.75,1,0.75,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,4,3.25,2.25,4.5,1.5,3,0,0,0,0,0,0,0,1.5,0.5,0,3,0,0,0,26,GA
0,0,5.333333,0,1,0.8,1,0.5,0,6.133333,0,0,0,1,0,0.6,1.4,0,0,0,0,1,0,33,34,19,19,22.8,10.633333,30.066667,11.033333,13.433333,0,5.6,2.6,2,1,7.8,12.466667,0.8,0,0,9,0,0,2,133,GA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,35,35,35,22,11,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,251,GA
0,0,0,0.466667,0,0.266667,0,0,0,0.266667,0,0,0,0,0,0,1.566667,0,0.133333,0,0,1,0,27,53,33,32,10.5,4.333333,7.866667,2.566667,1.366667,2.366667,1.566667,0.466667,0,1.1,2.466667,0,0.733333,0.933333,0,1.833333,0,1,0,104,RANDOM
0,0,2.653846,3.166484,0,0,4.707143,8.025824,0,23.787088,3.868132,1.857143,0.333333,2.220879,0.285714,0,2.016484,0.65,7.463736,0.242308,0,17,6,180,249,108,108,83.389837,55.457783,188.882696,83.674267,102.20861,0,2.999817,0.816484,0.65,1.533333,146.417766,12.602748,2,0,1.078022,1.333333,1,3,6,1666,GA
0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8.666666,0,0,0,0,5,1,25,29,12,12,20,8.666666,67.666668,9.5,19.666667,0,38.5,0,25,12.666666,16,0,0.666667,1.5,0,50.166668,0,3,5,170,GA
0,0,0,1,0,0,0,0.5,0,4,0,0,0.923077,0.1,0,0,4.153846,0,1.1,0.4,0,4,2,41,59,23,23,18.376923,11.176923,39.707692,17.853846,16.276923,0,5.576923,0.1,0,5.476923,29.230769,0,0,5.176923,0,9.630769,0,1,1,333,RANDOM
0,0,0,4.894286,0,0,0,0.25,0,0.5,0,0,0.02,1.285714,0,0,7.901428,0,0,0,0,2,0,54,97,67,67,21.477143,12.297143,71.082858,10.227143,27.432857,2.34,31.082857,0,0,31.082857,23.684286,0,0.75,0.42,1.5,44.30857,1,2,4,517,RANDOM
0.635043,70040,0.10406,0.99763,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0.797518,85777,0.019541,0.859962,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0.228569,90478,0.017776,0.973949,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,2,4,2,2,0,0,0,0,0,0,0,2,2,0,2,0,0,1,23,RANDOM
0,0,0,7.5,0,1,0,0,0,3,0,0,0,0,0,0,5.875,0,0,0.25,0,0,0,26,34,17,17,15.65,9.125,52.75,15.925,17.65,0,19.175,0,14.5,4.675,20.375,0,1,6.45,3.875,28.7,0,0,0,250,GA
0,0,0,2.1,1.4,2.4,1.4,0,0,5.05,0,0,0,0,0,0,2.1,0,0,0,0,0,0,29,28,16,16,12.55,8.55,23.199999,7.95,13.15,0,2.1,0,0.3,1,4.2,0,5.05,4.65,0,13.150001,0,1,4,137,GA
0,0,0,0,0,0,2.75,2.417293,0,13.798687,0,0.105263,0,2.706767,0,0,12.027873,0,0,0.710526,0,8,3,189,294,134,134,54.753567,34.516411,114.832383,50.938062,51.152163,0,12.742159,0.140845,3.678572,8.922742,76.397948,0,6.052632,11.172742,5.583333,26.946777,0,1,19,1248,RANDOM
0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,16,16,8,8,16,6,20,8,12,0,0,0,0,0,14,0,0,0,0,0,0,0,2,109,GA
0,0,0,0,0,0,0,1,0.666667,3,0,0,0.5,0,0,0,1,0,0,0,0,3,0,19,18,11,11,16.666667,7.166667,20,7,9.833333,1,2.166667,0,0,2.166667,13.833333,0,0,0,0,2.166667,0,0,4,87,GA
0.499374,89433,-0.124552,1.884316,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,RANDOM
0,0,0,1.6,0,0,0.857143,0,0,2.571428,0,0,0,0,0,0,0.6,0,0,5.380952,0,0,0,32,38,18,18,15.790476,9.409524,35.561905,8.552381,15.647619,0,11.361905,0,5.980952,5.380952,18.819047,0,0,0,0,11.361905,0,0,7,210,GA
0,0,0,1,0,0,0,0,0,2.666667,0,0,0,0,0,0,1,0,0,0,0,0,0,14,14,7,7,9.333333,3.666667,14,3.666667,7.333333,0,3,0,1,2,5.333333,0,1,5.666667,1,7.666667,0,0,3,145,RANDOM
0,0,0,1.066667,0,0,0.466667,0,0,3.4,0,0,0,0,0,0,1.066667,0,0,0,0,0,0,30,37,18,18,6.466667,4.933333,13.533334,4.466667,8,0,1.066667,0,0,1.066667,9.866667,0,0,2.133333,0,3.666667,0,1,1,131,GA
0,0,0,1.522523,0,0,0,1.416667,0,5.893581,0,0.5,0.933333,1.108108,0,0,8.05307,0,1.765766,0,0,16,7,133,253,144,144,69.104318,26.235164,82.165613,33.249225,27.169399,6.56464,15.182349,0,1.998874,13.183475,51.842979,0,0.434783,0.770833,0.125,14.764091,0,3,9,1616,GA
0,0,0,1.5,0,0.928571,0,0,0,0.928571,0,0,0,0,0,0,1.5,0,0,0,0,1,0,12,23,14,14,5.714286,3.357143,8.785714,2.714286,2.428571,0.928571,2.714286,0,1.214286,1.5,3,0,0.928571,0.571429,0,3.642857,0,1,0,87,RANDOM
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,5,4,3,3,2.666667,1.666667,4,1.666667,1.666667,0,0.666667,0,0.666667,0,0,0,1.666667,0,0,2.333333,0,0,1,16,GA
0,0,0,6,0,0,0,0,3.1,2.416667,0,0,0,1.366667,0,0,9.6,0.2,2.3,0,0,3,0,61,71,32,32,35.316666,18.983333,74.05,36.716667,18.183333,0,19.15,2.2,2,14.95,38.683334,0,3.6,8.35,0,26.866668,0,0,4,514,RANDOM
0,0,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,3.333333,0,0,0,0,2,1,9,10,5,5,7.666666,3.333333,9,3.333333,0,0,5.666666,3.333333,0,2.333333,5.333333,0,0.666667,0,0,3,0,0,0,27,GA
0.767867,88007,0.044017,1.039167,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,5.166666,0,0,0,0,0.166667,3.416667,0,0,0,0,0,0,1.75,0,0.916667,0,0,0,0,19,29,12,12,7.916666,6.25,16.583332,8.583333,5.833334,0,2.166667,0,0.5,0.083333,12.666666,0,0,0,0,2.333333,0,1,0,100,GA
0,0,0,1.166667,0,0,0,0,0,0,0,0,0,0,0,0,3.166667,0,0,1.333333,0,1,0,17,21,10,10,10.333334,5.166667,19.333333,5.666666,5.833334,0.666667,7.166666,0,2.333333,3.666667,7,0,1,0,0,8.166666,0,1,2,134,GA
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,4,2,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,14,GA
0,0,0,1.2,0,0,0,0,0,1,0,0,0,0,0,0,1.2,0,0,0,0,0,0,10,18,10,10,5.4,2.9,10.900001,4.6,3.2,0.7,2.4,0,0,2.4,5.6,0,0,3.4,0,3.4,0,1,0,35,GA
0,0,0,1.25,0,4,0,0,0,4,0,0,0,0,0,0,1.25,0,0,1.5,0,0,0,21,16,14,14,11.25,6.75,17.75,6.75,8.25,0,2.75,0,0,2.75,5.5,0,4,0,0,6.75,0,0,2,111,GA
0.383178,99207,-0.383178,0.852793,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,RANDOM
0,0,0,5.175641,0,0,0,0,4.375,0,0,0,0,0,0,0,7.944872,0,1.133333,0,0,1,0,66,97,51,52,39.394871,18.178846,62.303205,23.38718,13.961539,4.725641,20.228846,0,11.411539,8.125,23.101282,0,2.769231,4,0,27.014744,0,2,2,424,GA
0.480864,90236,0.054531,1.557483,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,1.2,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,18,19,9,9,10.7,5,13,5,5,0,3,0,0,3,2.4,0,3.8,1,0,6.8,0,1,0,296,GA
0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,17,9,9,7.666666,5,52.833336,5.833333,13.833334,0,33.166666,0,7.166667,25.999999,10.000001,0,0,3.166667,0,42.000002,0,1,4,104,RANDOM
0,69977,0.152717,1.091201,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GA
0,0,0,0,0,1.666667,0,0,0,1.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,3,3.333333,1.666667,3.333333,1.666667,1.666667,0,0,0,0,0,0,0,1.666667,0,0,1.666667,0,0,0,22,GA
0,0,0,0,0,0,0,2.166667,0,4.333333,0,0,0,0,0,0,0,0,0,0,0,4,1,17,19,8,8,15.666667,6.5,22,9.666666,12.333334,0,0,0,0,0,16.166667,0,0,0,1.5,0,0,0,3,150,GA
0,0,0,10.375,0,0,0,0,0,0,0,0,0,0,0,0,11.375,0,0,0,0,1,0,28,35,15,15,16.175,11.375,53.625,11.375,15,0,27.25,0,19,8.25,22.75,0,0,1,0,30.875,0,2,4,275,GA
0,0,0,1,0,0,0,0,0,0,0,0,1.5,0,0,0,3.166667,0,0,0,0,1,0,21,23,12,12,13.5,6.666667,23.833334,9.5,6.666667,2,5.666667,0,1,4.666667,15.166666,0,0,3.666667,0,5.833334,0,1,5,134,GA
