@relation 10PCK-weka.filters.unsupervised.attribute.Remove-R1-8

@attribute CBO numeric
@attribute WNC numeric
@attribute DIT numeric
@attribute NOC numeric
@attribute RFC numeric
@attribute LCOM numeric
@attribute NOM numeric
@attribute NOPM numeric
@attribute NOSM numeric
@attribute NOF numeric
@attribute NOPF numeric
@attribute NOSF numeric
@attribute NOSI numeric
@attribute LOC numeric
@attribute CLASS {GA,RANDOM}

@data
21,40,2,0,16,276,24,22,0,11,0,1,7,226,RANDOM
5,29,1,2,31,71,14,7,0,3,0,0,2,143,GA
3,5,1,0,1,0,1,1,1,3,0,3,0,75,GA
2,6,1,0,7,10,5,5,0,0,0,0,0,69,GA
2,4,1,0,3,1,2,2,2,0,0,0,0,40,GA
1,2,3,0,1,1,2,2,0,0,0,0,0,40,GA
10,66,2,0,69,126,25,14,0,6,0,1,27,427,GA
1,4,4,0,0,6,4,4,0,1,0,1,0,52,GA
5,10,1,2,1,21,10,10,0,5,1,0,0,116,GA
3,12,1,0,21,3,3,3,1,1,0,0,1,69,GA
11,7,3,0,9,6,4,3,0,0,0,0,0,150,GA
4,8,1,1,1,10,8,8,0,4,1,0,0,98,RANDOM
13,26,1,1,1,253,26,26,0,13,1,0,0,260,GA
4,9,2,0,7,1,3,3,0,3,0,3,2,121,GA
3,2,3,0,3,1,2,2,0,2,1,1,1,40,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,RANDOM
0,7,1,0,5,1,3,2,2,3,3,3,1,66,GA
9,11,2,0,9,12,4,2,2,2,0,0,3,86,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
0,16,6,0,21,0,4,3,0,20,0,0,5,256,GA
11,22,1,0,43,134,17,4,3,1,0,1,7,172,RANDOM
15,30,1,1,1,351,30,30,0,15,1,0,0,296,RANDOM
1,4,1,0,1,1,2,2,0,0,0,0,0,41,GA
13,23,3,0,43,6,5,2,0,2,0,0,2,212,RANDOM
0,15,1,0,16,36,9,7,9,0,0,0,8,117,RANDOM
4,20,1,0,0,98,17,17,0,11,0,0,0,368,GA
1,2,2,0,6,0,2,2,0,2,0,1,0,37,GA
0,4,1,0,0,2,4,4,0,2,0,0,0,60,RANDOM
4,35,5,0,36,50,9,2,0,28,0,2,6,408,GA
2,2,1,0,0,0,2,2,0,1,0,0,0,12,GA
0,7,1,0,0,3,7,7,0,3,0,0,0,37,GA
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
7,27,7,0,47,91,12,9,1,11,0,0,4,148,GA
9,25,1,0,65,0,14,2,0,5,0,0,1,251,GA
3,6,1,2,1,3,6,6,0,3,1,0,0,80,GA
6,5,2,0,6,6,4,3,0,0,0,0,2,55,GA
1,18,2,0,6,9,6,5,0,2,0,1,6,101,RANDOM
5,10,1,1,1,21,10,10,0,5,1,0,0,116,GA
0,17,1,0,7,45,11,11,0,5,0,0,0,109,GA
3,8,2,2,7,8,5,1,0,1,0,0,0,95,GA
26,119,2,1,64,1157,55,46,0,27,0,0,2,845,GA
5,7,1,0,0,10,5,5,0,2,0,0,0,41,GA
7,14,1,1,1,55,14,14,0,7,1,0,0,152,RANDOM
6,12,1,1,1,36,12,12,0,6,1,0,0,134,GA
7,32,1,0,15,217,23,21,0,5,0,0,0,138,GA
8,16,1,1,1,78,16,16,0,8,1,0,0,170,GA
9,18,1,1,1,105,18,18,0,9,1,0,0,188,GA
3,15,1,0,15,13,5,1,0,5,0,2,7,124,GA
2,16,1,0,7,58,13,13,0,10,0,0,2,148,GA
2,3,2,11,3,3,3,0,0,0,0,0,0,23,GA
10,16,1,0,8,0,7,6,0,5,0,0,0,84,GA
5,10,1,1,1,21,10,10,0,5,1,0,0,116,GA
18,36,1,1,1,528,36,36,0,18,1,0,0,350,RANDOM
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,4,0,0,1,2,2,0,1,0,1,0,34,GA
3,5,1,2,3,4,4,4,0,1,0,0,0,56,GA
1,45,1,0,22,563,38,38,0,20,0,1,1,335,GA
8,28,1,0,16,56,17,17,3,8,0,1,0,236,GA
21,209,1,2,157,4965,106,78,4,53,0,5,15,1287,GA
0,5,1,0,11,3,3,3,3,0,0,0,4,48,RANDOM
7,14,1,1,1,55,14,14,0,7,1,0,0,152,RANDOM
15,52,7,0,77,168,20,9,2,11,0,0,12,371,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
7,14,1,1,1,55,14,14,0,7,1,0,0,152,RANDOM
2,40,6,0,103,457,19,2,0,59,0,0,5,572,GA
2,32,7,0,116,150,16,10,0,65,0,1,16,674,GA
1,4,1,0,4,0,3,3,0,1,0,0,0,41,GA
1,2,5,0,1,1,2,2,0,0,0,0,0,40,GA
5,10,5,0,19,1,7,6,0,3,0,0,0,139,RANDOM
11,22,1,1,1,171,22,22,0,11,1,0,0,224,RANDOM
13,26,1,1,1,253,26,26,0,13,1,0,0,260,RANDOM
9,18,1,1,1,105,18,18,0,9,1,0,0,188,RANDOM
14,41,1,2,29,37,9,9,0,6,0,1,10,283,GA
1,3,1,0,2,0,3,3,0,1,0,0,0,19,GA
17,94,2,0,61,322,36,33,0,18,0,0,12,571,GA
2,2,1,0,2,0,2,2,0,1,0,0,0,52,GA
2,16,1,0,7,41,15,15,0,5,0,0,1,151,GA
0,3,1,0,0,0,1,1,1,0,0,0,0,30,GA
8,8,2,0,6,10,5,4,0,0,0,0,3,92,GA
6,37,2,0,31,46,12,12,0,1,0,0,3,176,RANDOM
5,4,2,0,3,0,1,1,0,1,0,1,0,31,GA
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
9,29,1,0,15,33,15,15,3,5,0,1,6,176,GA
8,22,11,0,39,34,12,7,0,11,0,0,3,226,GA
1,7,1,0,3,2,4,3,1,2,0,0,1,66,GA
0,0,1,0,0,0,0,0,0,11,11,11,0,43,GA
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
9,11,2,0,8,21,7,4,1,1,0,1,1,116,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
6,5,1,0,3,3,3,3,0,0,0,0,0,68,GA
10,8,1,0,15,1,1,1,1,0,0,0,5,103,GA
6,19,1,0,8,0,5,4,0,1,0,0,0,110,RANDOM
7,12,1,0,1,0,6,6,3,3,0,1,0,70,GA
7,13,1,0,38,5,10,5,0,12,1,1,7,219,RANDOM
3,6,1,1,1,3,6,6,0,3,1,0,0,80,GA
4,19,2,0,16,0,2,2,0,3,0,1,1,101,GA
11,5,2,0,21,1,3,3,0,1,0,0,2,76,RANDOM
1,1,5,0,0,0,1,1,0,1,0,1,0,21,GA
1,46,5,0,60,70,16,12,0,9,0,1,30,380,RANDOM
1,2,1,1,1,0,2,2,0,1,0,0,0,78,GA
8,16,1,1,1,78,16,16,0,8,1,0,0,170,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,RANDOM
4,11,1,0,8,13,10,9,0,6,0,0,0,55,GA
0,10,1,0,10,6,4,4,4,0,0,0,5,119,GA
1,14,1,0,15,6,4,4,4,0,0,0,11,109,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
4,10,2,0,2,21,10,10,0,2,0,0,0,94,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
2,12,3,0,6,0,8,8,0,1,0,0,0,109,GA
0,6,1,0,8,6,4,3,4,1,0,1,11,60,RANDOM
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
6,12,1,1,1,36,12,12,0,6,1,0,0,134,GA
20,90,1,0,57,2446,76,71,0,20,0,0,3,322,RANDOM
22,8,6,0,13,15,7,3,0,9,9,9,0,163,GA
0,3,3,0,0,3,3,3,0,0,0,0,0,51,GA
4,36,2,0,3,37,11,11,0,10,0,10,0,137,GA
2,2,2,0,1,1,2,1,0,0,0,0,0,14,GA
2,11,1,0,8,0,11,11,0,2,0,0,0,75,GA
0,7,1,0,0,3,7,7,0,3,0,0,0,44,GA
3,4,1,0,1,0,3,3,0,2,0,0,0,53,GA
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
2,1,5,0,4,0,1,1,0,0,0,0,0,33,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
5,13,6,0,21,11,6,4,0,4,0,0,1,97,GA
3,11,2,1,20,1,3,3,0,3,0,2,2,92,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
15,30,1,1,1,351,30,30,0,15,1,0,0,296,RANDOM
6,26,1,0,23,0,13,13,0,7,0,0,5,152,GA
2,12,1,0,12,0,8,8,0,1,0,0,0,72,GA
8,4,2,0,6,6,4,3,0,0,0,0,1,64,GA
3,8,1,0,6,11,3,3,0,3,1,1,0,55,GA
1,4,1,0,2,0,2,2,0,1,0,0,0,54,GA
15,30,1,1,1,351,30,30,0,15,1,0,0,296,RANDOM
1,8,1,0,0,1,3,2,1,1,0,0,0,68,RANDOM
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
6,58,1,0,49,62,14,10,3,21,0,0,13,409,RANDOM
4,24,4,0,8,1,3,3,0,1,0,0,1,174,GA
13,55,1,0,40,51,23,17,0,24,0,0,15,468,GA
10,20,1,1,1,136,20,20,0,10,1,0,0,206,RANDOM
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
1,7,6,0,12,3,6,5,0,4,0,0,0,59,GA
10,43,5,0,65,0,17,9,0,10,0,3,7,343,RANDOM
2,10,1,0,10,4,5,5,1,3,0,0,0,55,RANDOM
0,0,1,0,0,0,0,0,0,6,6,6,0,33,GA
9,6,1,0,11,1,2,2,0,0,0,0,3,42,GA
6,53,1,0,24,0,27,27,0,2,0,0,3,248,RANDOM
8,16,1,1,1,78,16,16,0,8,1,0,0,170,GA
4,24,2,0,11,19,11,11,0,2,0,0,0,104,GA
4,24,1,0,20,0,4,4,0,8,0,0,6,151,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
19,33,1,0,26,225,19,16,0,4,0,1,7,238,GA
2,8,1,0,2,9,6,6,0,3,0,0,0,36,GA
1,2,1,0,0,1,2,2,0,0,0,0,0,43,RANDOM
2,20,1,0,23,0,10,9,2,3,0,2,6,164,GA
0,3,1,0,0,0,3,2,0,1,0,0,0,30,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
8,16,1,1,1,78,16,16,0,8,1,0,0,170,RANDOM
8,16,1,1,1,78,16,16,0,8,1,0,0,170,RANDOM
10,16,1,0,36,13,6,3,0,1,0,0,4,166,GA
3,9,2,0,9,4,4,0,0,1,0,0,1,132,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
5,12,1,0,14,0,2,2,0,1,0,0,1,85,RANDOM
4,4,2,0,3,0,1,1,0,1,0,1,0,32,RANDOM
2,3,2,0,5,0,2,1,0,2,0,0,0,64,RANDOM
2,17,1,0,9,6,4,2,0,3,0,3,2,181,RANDOM
5,23,1,0,10,21,7,7,0,0,0,0,0,136,GA
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
0,17,1,0,0,96,16,16,0,7,0,0,0,81,GA
5,50,1,0,54,297,34,3,0,7,0,0,1,224,GA
0,6,4,0,8,1,2,2,0,0,0,0,0,56,GA
6,11,1,0,17,0,1,1,1,0,0,0,2,131,RANDOM
1,10,1,2,3,0,5,5,0,1,0,0,0,118,GA
3,6,1,1,1,3,6,6,0,3,1,0,0,80,RANDOM
4,8,1,2,1,10,8,8,0,4,1,0,0,98,GA
1,3,4,0,3,1,2,1,0,0,0,0,0,16,GA
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
0,3,1,0,9,1,2,0,2,0,0,0,2,53,GA
4,8,1,0,1,0,6,6,0,3,0,0,0,66,RANDOM
0,4,5,0,8,6,4,3,0,1,0,1,0,62,RANDOM
3,14,5,0,17,13,6,5,0,1,0,0,0,90,GA
2,7,1,0,14,4,4,4,0,2,0,0,2,55,GA
13,26,1,1,1,253,26,26,0,13,1,0,0,260,RANDOM
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
4,8,1,1,1,10,8,8,0,4,1,0,0,98,GA
8,16,1,1,1,78,16,16,0,8,1,0,0,170,GA
4,25,1,0,0,145,22,22,0,14,0,0,0,469,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
11,11,1,0,0,55,11,11,0,0,0,0,0,77,GA
0,2,1,0,0,0,2,1,0,1,0,0,0,44,RANDOM
0,3,1,0,2,1,3,2,0,1,1,0,1,35,RANDOM
7,45,1,0,23,439,35,35,3,17,0,1,0,480,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
14,8,1,0,2,6,4,4,4,0,0,0,0,52,GA
0,14,1,0,7,15,7,7,0,3,0,0,0,110,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,5,0,1,1,2,2,0,0,0,0,0,40,GA
0,8,1,0,0,20,8,8,0,4,0,0,0,105,GA
0,0,1,0,0,0,0,0,0,3,3,3,0,19,GA
3,21,1,1,14,0,11,11,0,6,0,0,0,226,GA
17,30,1,0,51,0,12,7,1,15,0,0,18,399,RANDOM
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
3,26,3,0,23,0,20,19,0,2,0,0,0,167,GA
3,11,1,0,8,4,5,1,5,1,0,1,5,49,GA
2,4,2,0,2,4,4,4,0,1,0,0,0,44,GA
9,3,1,0,7,1,2,2,0,0,0,0,0,36,RANDOM
0,21,1,0,9,52,16,16,0,9,0,1,0,166,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
10,20,1,1,1,136,20,20,0,10,1,0,0,206,RANDOM
6,20,1,0,39,34,9,1,1,3,0,2,1,192,RANDOM
4,9,6,0,14,1,2,2,0,3,0,0,0,90,RANDOM
2,8,1,0,13,11,6,2,0,3,0,1,1,68,GA
4,6,1,0,5,0,6,6,0,2,0,0,0,64,RANDOM
11,4,6,0,4,6,4,1,0,0,0,0,0,46,GA
2,28,1,2,8,106,20,20,0,9,0,1,0,119,RANDOM
0,4,1,0,10,1,2,2,2,0,0,0,0,41,GA
0,4,2,0,5,0,2,2,0,3,0,0,0,31,GA
3,6,1,1,1,3,6,6,0,3,1,0,0,80,GA
2,2,1,0,0,1,2,2,0,0,0,0,0,37,GA
22,77,7,0,81,55,23,17,0,19,3,2,4,510,RANDOM
7,14,1,1,1,55,14,14,0,7,1,0,0,152,RANDOM
1,9,1,0,12,0,7,7,0,7,0,0,2,137,GA
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
11,22,1,1,1,171,22,22,0,11,1,0,0,224,RANDOM
4,133,1,0,22,0,18,8,0,29,0,7,10,749,RANDOM
0,3,1,0,0,1,3,3,0,2,2,0,0,21,GA
14,152,1,0,106,780,37,29,1,15,0,2,16,717,GA
13,26,1,1,1,253,26,26,0,13,1,0,0,260,RANDOM
0,3,3,0,0,0,3,3,0,2,0,0,0,53,GA
13,26,1,1,1,253,26,26,0,13,1,0,0,260,RANDOM
30,27,3,0,58,73,14,4,0,7,0,0,7,238,GA
0,10,1,0,3,14,8,8,0,3,0,0,0,80,GA
7,96,1,0,45,30,9,8,0,1,0,0,0,530,RANDOM
2,1,2,0,3,0,1,1,0,0,0,0,2,14,GA
5,6,1,0,10,1,3,3,0,3,0,0,2,80,RANDOM
8,16,1,1,1,78,16,16,0,8,1,0,0,170,RANDOM
13,26,1,1,1,253,26,26,0,13,1,0,0,260,RANDOM
2,1,1,0,1,0,1,1,1,0,0,0,0,16,RANDOM
3,32,1,0,24,17,11,10,1,2,0,0,10,238,GA
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
0,17,3,0,28,39,10,1,1,6,0,0,2,152,GA
5,10,1,1,1,21,10,10,0,5,1,0,0,116,RANDOM
3,18,1,0,25,28,6,2,3,0,0,0,18,193,GA
11,39,1,0,67,370,28,5,0,6,0,2,3,204,GA
3,23,1,0,15,0,11,10,11,8,5,8,14,208,GA
8,22,2,4,27,72,13,3,0,1,0,0,4,174,RANDOM
4,3,1,0,0,0,3,3,0,2,0,0,0,17,GA
2,2,2,0,0,1,2,2,0,0,0,0,0,45,RANDOM
4,8,1,10,1,10,8,8,0,4,1,0,0,98,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
14,28,1,1,1,300,28,28,0,14,1,0,0,278,RANDOM
1,4,1,0,0,0,4,4,0,3,0,0,0,38,GA
4,13,1,0,17,0,5,5,0,7,0,0,8,175,GA
3,11,2,0,4,31,11,6,0,4,0,0,1,103,GA
2,7,2,0,8,0,3,3,0,1,0,0,3,57,GA
1,11,1,0,6,1,2,2,2,0,0,0,2,49,GA
11,27,1,0,39,274,24,17,3,1,0,1,7,366,GA
2,10,1,0,2,0,4,2,1,4,0,2,1,58,GA
3,29,3,0,23,0,17,17,0,1,0,0,4,242,RANDOM
10,74,1,0,49,33,15,10,0,2,0,1,0,358,RANDOM
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
14,13,1,0,29,74,13,10,0,8,7,7,2,87,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
5,35,6,0,45,332,22,17,0,19,0,0,4,234,GA
9,29,1,1,26,146,20,9,0,7,0,1,0,230,GA
1,2,3,0,0,1,2,1,0,0,0,0,0,15,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
3,43,1,0,42,69,22,21,14,3,0,1,12,191,GA
0,2,1,0,0,0,2,1,0,1,0,0,0,44,GA
5,34,1,0,35,0,8,8,0,2,0,0,0,262,GA
12,17,1,0,14,0,11,11,0,4,0,1,0,148,RANDOM
3,12,3,1,4,16,9,8,0,1,0,0,0,132,GA
7,14,1,1,1,55,14,14,0,7,1,0,0,152,GA
6,8,1,0,19,1,2,2,0,0,0,0,1,61,GA
11,22,1,1,1,171,22,22,0,11,1,0,0,224,RANDOM
18,43,1,0,42,0,25,22,0,8,0,1,0,328,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,6,0,0,1,2,2,0,1,0,1,0,47,GA
2,98,1,0,14,99,31,25,1,17,2,1,16,465,RANDOM
11,30,1,0,42,23,14,10,0,4,0,0,11,366,RANDOM
6,12,4,0,22,11,10,7,0,5,0,2,1,73,GA
11,16,1,2,38,45,10,3,0,0,0,0,9,149,GA
10,45,4,0,33,49,17,15,2,11,0,1,6,264,RANDOM
2,12,1,0,11,6,4,2,0,2,0,0,1,90,GA
1,2,1,0,0,0,2,2,0,2,2,0,0,26,GA
3,23,4,0,52,0,1,1,0,0,0,0,0,131,GA
12,11,1,0,20,0,5,4,0,4,0,2,7,165,GA
3,2,2,0,2,0,2,2,0,2,0,0,0,18,RANDOM
3,2,2,0,2,0,2,2,0,2,0,0,0,19,RANDOM
8,40,1,0,46,2,4,4,1,6,2,3,10,249,GA
4,10,1,0,28,4,4,2,0,2,0,1,8,125,GA
4,5,4,0,6,10,5,3,0,0,0,0,0,48,GA
17,34,1,1,1,465,34,34,0,17,1,0,0,332,RANDOM
2,2,2,0,2,1,2,1,0,0,0,0,0,14,GA
19,25,2,0,42,5,6,6,0,3,0,0,1,220,GA
9,18,2,0,23,0,5,4,1,3,0,0,2,155,RANDOM
6,39,1,0,41,43,11,3,7,5,0,1,18,289,GA
3,20,1,0,26,0,6,4,0,12,0,11,7,142,GA
12,20,3,0,31,0,11,9,0,3,0,1,2,146,RANDOM
5,6,1,0,7,0,6,6,0,4,0,1,0,72,GA
2,2,3,0,1,1,2,0,0,0,0,0,0,12,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,19,1,5,7,131,19,16,0,9,0,0,1,210,GA
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
1,9,2,0,4,13,6,6,0,2,0,0,2,57,GA
3,25,1,0,0,161,23,23,0,14,0,0,0,462,GA
2,7,7,0,6,10,5,0,0,0,0,0,0,58,GA
4,2,3,0,0,1,2,1,0,0,0,0,0,31,GA
2,4,2,0,0,6,4,2,0,0,0,0,0,50,GA
7,12,1,2,6,18,9,2,0,3,1,0,1,241,GA
3,0,1,0,0,0,0,0,0,1,1,0,0,24,GA
0,4,1,0,2,4,4,3,4,1,0,1,2,35,GA
5,2,1,0,3,1,2,2,0,0,0,0,0,22,GA
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
6,38,2,0,27,0,11,7,1,12,0,0,7,451,GA
2,0,1,0,0,0,0,0,0,1,1,0,0,23,GA
11,22,1,1,1,171,22,22,0,11,1,0,0,224,RANDOM
2,5,2,0,0,1,2,2,1,6,5,0,0,79,GA
2,43,1,0,11,95,19,18,0,18,0,6,1,209,GA
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
14,30,1,0,55,70,16,10,2,8,0,4,17,235,GA
4,6,5,0,15,0,4,2,0,7,0,0,0,81,GA
1,2,5,0,1,1,2,2,0,0,0,0,0,40,GA
11,22,1,1,1,171,22,22,0,11,1,0,0,224,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,4,1,0,0,0,4,4,0,1,0,0,0,20,GA
15,55,1,0,66,327,42,41,0,5,0,0,2,511,RANDOM
0,5,6,0,7,4,5,5,1,3,0,1,0,92,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
16,59,6,0,88,17,8,3,0,6,0,1,19,445,RANDOM
0,6,1,0,2,5,6,5,0,2,0,0,0,99,RANDOM
5,4,2,0,16,0,1,0,0,6,0,6,1,92,GA
10,20,1,1,1,136,20,20,0,10,1,0,0,206,RANDOM
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,1,5,0,0,0,1,1,0,1,0,1,0,18,GA
2,20,5,0,27,30,9,6,0,26,0,0,9,174,RANDOM
1,4,1,0,0,0,4,4,0,2,0,0,0,16,GA
6,13,2,0,3,70,13,11,0,2,0,0,0,103,RANDOM
6,22,2,0,16,112,14,10,0,2,0,0,0,165,GA
7,54,1,0,9,0,6,3,0,10,0,0,0,249,RANDOM
2,14,1,1,9,3,7,7,0,2,0,0,0,90,GA
0,0,1,0,0,0,0,0,0,0,0,0,0,4,GA
7,22,2,2,10,25,11,11,0,1,0,0,1,134,GA
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
2,22,5,0,45,137,10,1,0,17,0,0,7,201,GA
1,2,4,0,1,1,2,2,0,0,0,0,0,40,GA
2,5,1,0,2,0,4,4,0,1,1,0,0,39,GA
0,2,1,0,0,0,2,1,0,1,0,0,0,48,RANDOM
2,11,1,0,16,0,2,2,0,2,0,1,7,106,GA
6,3,2,0,0,3,3,3,1,1,0,1,0,83,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
4,8,1,1,1,10,8,8,0,4,1,0,0,98,GA
7,54,1,0,9,0,6,3,0,10,0,0,0,249,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
7,37,1,0,20,280,29,29,3,14,0,1,0,389,GA
10,20,1,1,1,136,20,20,0,10,1,0,0,206,RANDOM
6,6,1,0,16,1,2,2,0,1,0,1,2,46,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
6,12,1,1,1,36,12,12,0,6,1,0,0,134,GA
7,14,1,1,1,55,14,14,0,7,1,0,0,152,RANDOM
8,16,1,1,1,78,16,16,0,8,1,0,0,170,RANDOM
1,2,5,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,1,5,0,0,0,1,1,0,1,0,1,0,24,RANDOM
3,27,5,0,43,41,7,2,0,9,0,0,12,187,GA
5,10,1,1,1,21,10,10,0,5,1,0,0,116,GA
9,18,1,1,1,105,18,18,0,9,1,0,0,188,GA
9,18,1,1,1,105,18,18,0,9,1,0,0,188,RANDOM
2,5,1,0,3,8,5,5,0,3,0,1,0,86,RANDOM
4,9,1,0,18,0,3,3,0,1,0,0,0,72,GA
18,35,19,0,40,244,29,28,0,16,0,13,1,313,GA
1,19,1,0,13,23,10,9,1,5,0,0,0,119,RANDOM
0,9,1,0,0,28,9,9,0,4,0,0,0,80,GA
12,24,1,1,1,210,24,24,0,12,1,0,0,242,RANDOM
13,37,1,0,53,57,14,6,0,15,4,6,4,289,GA
0,9,2,0,8,2,4,3,0,2,0,0,0,31,GA
1,2,5,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,5,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,2,2,1,1,2,2,0,0,0,0,0,40,GA
8,30,4,0,24,3,3,2,0,1,0,0,8,153,GA
13,95,5,0,60,1088,57,52,2,14,0,1,6,589,GA
0,11,1,0,0,41,11,11,0,7,2,2,0,60,GA
8,156,2,0,74,770,44,15,0,13,0,0,8,651,GA
4,8,1,2,1,10,8,8,0,4,1,0,0,98,GA
11,22,1,1,1,171,22,22,0,11,1,0,0,224,RANDOM
0,7,1,0,5,5,7,7,0,3,0,0,0,48,GA
6,4,2,0,23,1,2,2,0,0,0,0,0,91,GA
0,2,3,0,0,1,2,2,0,0,0,0,0,31,GA
2,4,1,1,1,0,4,4,0,2,1,0,0,62,GA
1,4,3,0,1,0,2,2,0,1,0,0,0,31,GA
3,10,1,4,7,0,4,4,0,2,0,1,0,84,RANDOM
5,10,1,1,1,21,10,10,0,5,1,0,0,116,GA
1,1,1,0,0,0,1,1,0,0,0,0,0,11,GA
3,0,1,0,0,0,0,0,0,3,3,0,0,28,GA
1,2,3,0,2,0,1,1,0,0,0,0,0,39,GA
0,6,1,0,4,0,4,3,0,3,0,1,1,35,GA
7,49,1,0,56,183,21,6,6,2,0,0,20,174,GA
1,2,1,0,0,0,2,1,0,3,2,2,0,36,GA
5,7,1,0,6,0,7,7,0,1,0,0,0,77,GA
10,91,1,0,56,90,25,21,0,31,0,14,6,532,GA
8,13,1,1,25,13,6,2,0,3,0,2,12,275,GA
1,37,1,0,42,78,13,13,13,0,0,0,20,323,RANDOM
14,46,1,0,19,0,9,5,1,8,0,0,0,295,GA
1,5,1,0,0,0,5,5,0,3,0,0,0,63,GA
4,13,1,0,11,0,6,5,4,2,0,0,6,136,RANDOM
5,15,1,0,14,34,9,8,8,2,1,2,13,91,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
9,18,1,1,1,105,18,18,0,9,1,0,0,188,RANDOM
11,5,1,0,17,0,3,3,0,2,0,1,2,102,RANDOM
1,2,5,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,2,0,1,1,2,2,0,0,0,0,0,40,GA
5,20,1,0,7,20,9,9,0,6,0,0,0,138,GA
4,21,5,0,43,96,12,6,2,5,0,0,14,182,GA
35,79,1,0,122,415,30,23,5,21,4,7,25,691,RANDOM
8,30,2,0,21,4,5,4,0,1,0,1,2,201,GA
1,8,1,2,0,12,8,8,0,5,0,1,0,54,GA
1,2,5,0,1,1,2,2,0,0,0,0,0,40,GA
1,2,5,0,1,1,2,2,0,0,0,0,0,40,GA
17,34,1,1,1,465,34,34,0,17,1,0,0,332,RANDOM
5,26,2,0,23,24,9,4,0,3,0,2,3,138,RANDOM
3,27,1,0,25,0,14,13,0,2,0,1,0,163,GA
