TARGET_CLASS,COVERAGE_GA,TIME_GA,COVERAGE_RAND,TIME_RAND,DIF_COVERAGE,DIF_TIME,Project,Package,Class,INT-INT,INT-FLOAT,FLOAT-FLOAT,BOOL-BOOL,REF-REF,REF-NULL,VARVAR,VAREXP,VARMETHOD,VARCONST,VARARRAY,EXPEXP,EXPMETHOD,EXPCONST,EXPARRAY,METHODMETHOD,METHODCONST,METHODARRAY,CONSTCONST,CONSTARRAY,ARRAYARRAY,NLp,NNLp,Nodes,Edges,CompCicl,NPths,PS,NCtr,NEl,NCtt,NVar,NEx,NMC,NIC,NIntC,NEC,NInt,NFlt,NNull,NArr,NStr,NObj,NLExp,UPC,Args,Lob,CLASS
org.dom4j.io.XPPReader,0.64439546121727,140582,0.537824653183696,94338,0.106570808033574,46244,/home/gramos/USP/MSI/62_dom4j,org.dom4j.io,XPPReader,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3.375,0,1,0,0,1,0,29,32,18,18,18.375,8.375,21.125,10.5,5,0,5.625,2,0.5,3.125,7,0,6.5,1,0,7.625,0,1,4,142,GA
de.outstare.fortbattleplayer.gui.battlefield.BattlefieldDrawing,0.612487334775386,175068,0.519005609605609,231511,0.093481725169777,-56443,de.outstare.fortbattleplayer.gui.battlefield.BattlefieldDrawing,0.612487334775386,175068,0.519005609605609,231511,0.093481725169777,0.756197329716515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
org.jcvi.jillion.core.io.IOUtil,0.752560987789895,206636,0.687548090765429,149203,0.065012897024466,57433,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.core.io,IOUtil,0,0,0,6.566667,0,6.6,0,2.983333,0,22.166667,0,0.833333,0,8.5,0,0,14.066667,0,1.75,0,0,17,1,146,151,81,81,107.3,50.9,174.566666,80.6,70.216666,0.6,23.15,0,0,23.15,122.783334,0,8.6,2,0.75,32.5,1,2,40,707,GA
net.sourceforge.squirrel_sql.client.gui.builders.DefaultFormBuilder,0,76514,0.326603164988992,82997,-0.326603164988992,-6483,/home/gramos/USP/MSI/102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui.builders,DefaultFormBuilder,0,0,0,1.666667,0,0,0,0,0.4,1,0,0,0,0,0,3.4,1.666667,0,0,0,0,0,0,18,19,12,12,11.8,6.466667,12.933333,2.666667,1.4,0,8.866667,8.866667,0,0,12.133333,0,0,0,0,0.8,0,1,4,66,RANDOM
net.sourceforge.squirrel_sql.client.gui.AboutBoxDialog,0.267320314558122,85195,0.18066951031992,84282,0.086650804238202,913,net.sourceforge.squirrel_sql.client.gui.AboutBoxDialog,0.267320314558122,85195,0.18066951031992,84282,0.086650804238202,1.0108326807622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
org.heal.tag.FormatDateTag,0.674242424242424,64223,0.721212121212121,67438,-0.046969696969697,-3215,/home/gramos/USP/MSI/96_heal,org.heal.tag,FormatDateTag,0,0,0,0,0,0.833333,0,0,0,0.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,6,4,1.5,2.333333,0.833333,0.833333,0.666667,0,0,0,0,0,0,0.833333,0,0,0.833333,0,0,0,21,RANDOM
glengineer.blocks.HorizontalBlock,0.70865108093485,113094,0.618899272188831,97527,0.089751808746019,15567,/home/gramos/USP/MSI/40_glengineer,glengineer.blocks,HorizontalBlock,0,0,0,14.75,0,0,4.666667,3.966667,1.9,0,0,0,0,0,0,0,19.583333,0,0,0,0,12,2,81,95,44,44,59.316667,30.116667,127.883333,26.516666,54.633334,0,46.733333,9.733333,11.25,25.75,81.300001,0,2,0,0,46.250001,0,3,8,449,GA
net.sf.sugar.scl.PathConversionUtils,0.846428571428571,71784,0.763095238095238,65384,0.083333333333333,6400,/home/gramos/USP/MSI/60_sugar,net.sf.sugar.scl,PathConversionUtils,0,0,0,0,0,0,0,0.666667,0,1,0,0,0,0,0,0,0.666667,0,0,0,0,1,0,7,8,3,3,5.666666,2.333333,13,5.333334,4.666666,0,3,0,0,3,6,0,0,4,1.666667,5.333333,0,0,0,51,GA
org.dom4j.jaxb.JAXBReader,0.598183072141406,108186,0.454526186669044,86046,0.143656885472362,22140,/home/gramos/USP/MSI/62_dom4j,org.dom4j.jaxb,JAXBReader,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,6,6,7,3,5,2,2,1,0,0,0,0,2,0,1,0,0,1,0,0,1,40,GA
com.soops.CEN4010.JMCA.JParser.xmlParser.ClassOrInterfaceDeclaration,0.952752976190476,65686,0.873511904761905,68715,0.079241071428571,-3029,/home/gramos/USP/MSI/19_jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,ClassOrInterfaceDeclaration,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,0,0,9,11,6,6,6.25,3.25,13,6.5,3.25,0,3.25,0,0,3.25,6.5,0,0,6.5,0,3.25,0,1,2,79,GA
org.exolab.jms.tools.db.PrimaryKey,0.827678571428571,106883,0.718501984126984,101563,0.109176587301587,5320,/home/gramos/USP/MSI/66_openjms,org.exolab.jms.tools.db,PrimaryKey,0,0,0,0,0,0,0,0,1.333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,8,8,7.333333,4.333333,9,2,4.666667,1,1.333333,0,0,1.333333,6.666667,0,0,0,0,1.333333,0,0,2,43,GA
com.browsersoft.openhre.hl7.impl.config.HL7TableItemImpl,0.956597222222222,70650,0.845734126984127,4145,0.110863095238095,66505,/home/gramos/USP/MSI/75_openhre,com.browsersoft.openhre.hl7.impl.config,HL7TableItemImpl,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2.5,1,4,2,1,0,1,0,0,1,2,0,0,2,0,1,0,0,0,37,GA
org.exolab.jms.tools.admin.CreateConsumerDialog,0.184436878199556,84650,0.046170882145962,79005,0.138265996053594,5645,/home/gramos/USP/MSI/66_openjms,org.exolab.jms.tools.admin,CreateConsumerDialog,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2.8,0,0,0,0,0,0,14,17,9,9,10.3,4.8,13.6,4.8,4.8,0,4,0,0,4,4.4,0,2.6,0,0,6.6,0,0,0,56,GA
visu.handball.moves.actions.NewPassEventAction,0.888325281803543,115500,0.638030059044552,93203,0.250295222758991,22297,/home/gramos/USP/MSI/56_jhandballmoves,visu.handball.moves.actions,NewPassEventAction,0,0,0,3.340909,0,0,0,0,1,0,0,0,0,0,0,0,5.977273,0,0,0,0,0,0,20,28,15,15,9.159091,6.977272,24.772728,5.977273,9.295454,0,9.5,0,9.5,0,7.136363,0,2.636364,0,0,15,0,1,0,100,GA
com.tivo.jipviewer.JipFrame,0.958563311688311,70295,0.907575757575758,68981,0.050987554112553,1314,/home/gramos/USP/MSI/51_jiprof,com.tivo.jipviewer,JipFrame,0,0,0,2.333333,0,2,0,0,0,2,0,0,0,1,0,0,2.666667,0,0,0,0,2,0,15,16,8,8,12.166666,5.666667,20,6.666667,7,0,6.333333,0,3,3.333333,8,0,2.333333,0,0,9.666666,0,1,0,85,GA
com.sap.netweaver.porta.core.nw7.LifecycleManagerImpl,0.290681453988523,103073,0.124264739472818,83532,0.166416714515705,19541,com.sap.netweaver.porta.core.nw7.LifecycleManagerImpl,0.290681453988523,103073,0.124264739472818,83532,0.166416714515705,1.2339343006273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
org.quickserver.net.qsadmin.gui.CmdConsole,0.792786481318035,101140,0.732881519774724,103168,0.059904961543311,-2028,org.quickserver.net.qsadmin.gui.CmdConsole,0.792786481318035,101140,0.732881519774724,103168,0.059904961543311,0.980342741935484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
org.heal.servlet.cataloger.EditControlledVocabularyAction,0.744791666666667,79215,0.244791666666667,64457,0.5,14758,/home/gramos/USP/MSI/96_heal,org.heal.servlet.cataloger,EditControlledVocabularyAction,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,14,19,8,8,7.625,5,32.5,10.25,5.25,0,17,0,2.875,14.125,4.75,0,2.625,5.25,0,19.875,0,1,0,85,GA
lotus.core.card.Card,0.875,69146,1,6306,-0.125,62840,/home/gramos/USP/MSI/45_lotus,lotus.core.card,Card,0,0,0,1.272727,0,0,0,0,0,0.545455,0,0,0,0,0,0,1.272727,0,0,0,0,1,0,10,19,11,11,6.454546,2.636364,13,5.090909,1.090909,0.818182,6,0,0,6,4,0,0,1.636364,0.909091,5.272727,0,0,0,72,RANDOM
simulator.MOA.MetOfficeAgent,0.404954175291147,68904,0.202806699808006,76766,0.202147475483141,-7862,/home/gramos/USP/MSI/10_water-simulator,simulator.MOA,MetOfficeAgent,0,0,1,0.222222,0,0,0,0,0,0,0,0,0.666667,0.5,0,0,4.555556,0,1.555556,0,0,2,0,24,46,27,27,14.166667,8.166666,27.944445,12.388889,5.888889,0.888889,8.777778,0.333333,0,8.444444,12.055556,2,1.111111,6.111111,0,11.666667,1,0,2,144,GA
net.sourceforge.ext4j.log.filter.AmazonInitLogger,0.988636363636364,66521,0.984848484848485,67318,0.003787878787879,-797,/home/gramos/USP/MSI/71_ext4j,net.sourceforge.ext4j.log.filter,AmazonInitLogger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,4,6,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66,GA
net.sf.xbus.base.core.TAManager,0.771590909090909,78295,0.687105429292929,68003,0.08448547979798,10292,/home/gramos/USP/MSI/83_xbus,net.sf.xbus.base.core,TAManager,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0,0,0,0,5,0,39,44,20,20,33.1,11.4,46.599998,9.8,10.8,1.6,24.4,0,0,24.4,18,0,0.8,0,0,26.2,0,5,1,138,GA
ghm.follow.font.FontSelectionPanel,0.878249079615304,193415,0.75316713699541,142100,0.125081942619894,51315,/home/gramos/USP/MSI/41_follow,ghm.follow.font,FontSelectionPanel,0,0,0,1.466667,0,2,0,0.2,0.6,4.4,0,0,0.333333,0,0,0,3.466667,0,0,0.6,0,2,0,30,29,17,17,17.633333,9.8,32.8,11.8,12.466667,0.2,8.333334,0,0,8.333334,12.6,0,4,1.466667,0,12,0,0,3,428,GA
org.exolab.jms.tools.db.ColumnDescriptor,0.729553167420814,82387,0.806070889894419,84742,-0.076517722473605,-2355,org.exolab.jms.tools.db.ColumnDescriptor,0.729553167420814,82387,0.806070889894419,84742,-0.076517722473605,0.972209766113615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RANDOM
gui.ChatPanel,0.280570652173913,79380,0.061141304347826,67088,0.219429347826087,12292,/home/gramos/USP/MSI/27_gangup,gui,ChatPanel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,5,4,4,4.5,2,8,2,4,0,2,0,0,2,2,0,1,0,0,5,0,0,1,63,GA
net.sourceforge.schemaspy.Config,0.673063264151176,220041,0.746545577747515,235432,-0.073482313596339,-15391,/home/gramos/USP/MSI/36_schemaspy,net.sourceforge.schemaspy,Config,0,0,0,41.981052,0,37,0,0.785714,0,65.888095,0,0,0.285714,0,0,0,75.054361,0,0.777778,0,0,12,1,453,574,277,277,284.890744,149.236105,421.74,190.054078,94.96805,6.444444,130.273429,50.652778,3.4,75.820651,107.46273,0,92.97101,74.228582,4.642857,173.912892,0,15,51,2450,RANDOM
org.dom4j.bean.BeanDocumentFactory,0.8625,85519,0.82987012987013,80375,0.03262987012987,5144,/home/gramos/USP/MSI/62_dom4j,org.dom4j.bean,BeanDocumentFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,7,5,5,5,2.333333,7.333334,3,2,0.333333,2,1,0,1,0,0,2,1,0,4,0,0,3,38,GA
org.jcvi.jillion.fasta.nt.LargeNucleotideSequenceFastaIterator,0.156845238095238,74514,0.063690476190476,66210,0.093154761904762,8304,org.jcvi.jillion.fasta.nt.LargeNucleotideSequenceFastaIterator,0.156845238095238,74514,0.063690476190476,66210,0.093154761904762,1.1254191209787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
mygrid.web.MarshalByRefObject,0.724327803203661,65422,0.684946060804184,75376,0.039381742399477,-9954,/home/gramos/USP/MSI/59_mygrid,mygrid.web,MarshalByRefObject,0,0,0,2,1,1.333333,1,0,0,2.333333,0,0,0,0,0,0,1,0,0,0,0,0,0,15,14,8,8,6.666666,4.333333,10.666667,4.333333,5.333334,0,1,0,0,0,4,0,1.333333,0,0,4.333334,0,0,0,53,GA
org.objectweb.asm.jip.commons.AdviceAdapter,0,70170,0,63239,0,6931,/home/gramos/USP/MSI/51_jiprof,org.objectweb.asm.jip.commons,AdviceAdapter,0,0,0,15.45,0,0.75,0,1.033333,1.2,25.147727,0,0,0,0,0,0,4.240909,0,0.909091,0,0,3,0,112,162,81,81,58.523484,32.531061,79.377273,35.814394,36.62197,0,6.940909,0.3,2.8,2.590909,62.486364,0,1.25,3.490909,1.3,13.981818,0,1,31,623,RANDOM
lotus.core.Arbiter,0.881009615384615,66357,0.881009615384615,66846,0,-489,/home/gramos/USP/MSI/45_lotus,lotus.core,Arbiter,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,0,2,1,9,11,4,4,7.25,3.25,15.25,3.25,3,0,9,0,0.5,8.5,6.5,0,0,0,0,8.75,0,1,0,52,RANDOM
macaw.presentationLayer.DerivedVariableEditor,0.15,88179,0.4,86193,-0.25,1986,/home/gramos/USP/MSI/69_lhamacaw,macaw.presentationLayer,DerivedVariableEditor,0,0,0,2,0,0,0,0,3.666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,22,26,12,12,14.833334,6.666667,17,2,9.333334,1,4.666667,0,0,4.666667,4,0,0,0,0,12,0,0,0,296,RANDOM
de.huxhorn.lilith.debug.LogParamThrowableRunnable,0.855935730935731,72085,0.730991230991231,77816,0.1249444999445,-5731,/home/gramos/USP/MSI/43_lilith,de.huxhorn.lilith.debug,LogParamThrowableRunnable,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,13,18,7,7,7.857143,6,18,6,6,0,6,0,0,6,12,0,0,0,0,6,0,0,0,92,GA
org.exolab.jms.tools.db.AttributeDescriptor,0.675914252093649,79529,0.529804621891547,93675,0.146109630202102,-14146,org.exolab.jms.tools.db.AttributeDescriptor,0.675914252093649,79529,0.529804621891547,93675,0.146109630202102,0.848988524152655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
de.outstare.fortbattleplayer.gui.battlefield.PlayerDrawing,0.158413470488879,74246,0.239377045739953,85412,-0.080963575251074,-11166,/home/gramos/USP/MSI/79_twfbplayer,de.outstare.fortbattleplayer.gui.battlefield,PlayerDrawing,0,0,0,9,0,1.25,0,0,0,7.25,0,0,0,0,0,0,7,0,0,1.428572,0,0,0,51,57,33,33,36.464286,15.678572,39.642857,16.678572,13.107143,0,9.857143,3,4.428572,2.428572,20.857143,0,5.25,0,0,11.107143,0,0,16,393,RANDOM
org.exolab.jms.tools.admin.OpenJMSServer,0.580184108527132,90103,0.545352297895902,87602,0.03483181063123,2501,org.exolab.jms.tools.admin.OpenJMSServer,0.580184108527132,90103,0.545352297895902,87602,0.03483181063123,1.02854957649369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
org.exolab.jms.tools.admin.OpenJMSUser,0.643005279034691,85555,0.524007038712921,81850,0.11899824032177,3705,org.exolab.jms.tools.admin.OpenJMSUser,0.643005279034691,85555,0.524007038712921,81850,0.11899824032177,1.04526572999389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
com.mentorgen.tools.profile.instrument.Transformer,0.97734693877551,80181,0.935807781240575,78888,0.041539157534935,1293,/home/gramos/USP/MSI/51_jiprof,com.mentorgen.tools.profile.instrument,Transformer,0,0,0,4.823529,0,0,0,0.117647,0,3.647059,0,0,0,0,0,0,3,0,0.294118,0,0,2,1,34,44,19,19,12.470589,7.235294,22.647058,9.705882,9.764706,0.176471,3,0,0.764706,2.235294,14.529411,0,0,6.411765,0,6,0,1,3,184,GA
org.jcvi.jillion.assembly.tigr.tasm.TasmFileParser,0.414650704809287,86167,0.378308975953566,75022,0.036341728855721,11145,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.assembly.tigr.tasm,TasmFileParser,0,0,0,4.571429,0,0,0,0,0,0,0,0,0,0,0,0,4.571429,0,0,0,0,1,0,12,17,7,7,7.857143,4.571429,18.857143,4.571429,6.142857,0,8.142858,0,6.714286,1.428572,9.142858,0,0,0,0,9.714286,0,0,1,78,GA
com.soops.CEN4010.JMCA.JParser.xmlParser.LocalVar,0.980263157894737,73428,0.945697577276525,68962,0.034565580618212,4466,/home/gramos/USP/MSI/19_jmca,com.soops.CEN4010.JMCA.JParser.xmlParser,LocalVar,0,0,0,3.25,0,0,0,0,0,0.5,0,0,0,0,0,0,2.75,0,0,0,0,0,0,9,11,6,6,6.25,3.25,12,6,3.25,0,2.75,0,0,2.75,6.5,0,0,5.5,0,2.75,0,1,1,49,GA
org.jcvi.jillion.assembly.clc.cas.CasFileVisitorAdapter,0.9375,88605,0.90952380952381,79684,0.02797619047619,8921,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.assembly.clc.cas,CasFileVisitorAdapter,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13,GA
src.XMLParser,0.473713143428286,67403,0.398529306775184,65798,0.075183836653102,1605,/home/gramos/USP/MSI/97_feudalismgame,src,XMLParser,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,2.821429,0,0,0,0,2,0,15,29,18,18,9.607143,4,17.821428,4.464286,5,0.928571,7.428572,0,0,7.428572,4.392857,0,1,3.642857,0,10.357143,0,1,1,106,GA
Newzgrabber.UUDecoder,0.618556932648627,90337,0.329393201220181,78756,0.289163731428446,11581,/home/gramos/USP/MSI/99_newzgrabber,Newzgrabber,UUDecoder,0,0,0,3.444444,0,0,0,0,0,6.066667,0,0.444444,0,1.022222,0,0,1.666667,0,0,0,0,3,1,30,40,16,16,19.488889,10.311111,29.08889,13.222222,9.644445,1.111111,5.111111,0,2.555556,2.555556,21.422222,0,0,0.777778,0.444444,5.777778,0,0,3,254,GA
osa.ora.server.client.ui.ChatWindowPanel,0.143776475314052,102381,0.023406088972595,78170,0.120370386341457,24211,osa.ora.server.client.ui.ChatWindowPanel,0.143776475314052,102381,0.023406088972595,78170,0.120370386341457,1.30972239989766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
org.jcvi.jillion.core.residue.aa.AminoAcids,0.93215811965812,67592,0.890491452991453,65481,0.041666666666667,2111,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.core.residue.aa,AminoAcids,0,0,0,2.166667,0,0,0,0,0,0,0,0,0.666667,0,0,0,3.166667,0,0,0,0,2,0,10,11,5,5,9.333334,3.833333,15,5.166667,3.833333,0,6,0,0,6,9.666666,0,0,2.333333,0,6,0,1,1,52,GA
org.jcvi.jillion.core.qual.trim.BwaQualityTrimmer,0.837606837606838,84827,0.910968660968661,92284,-0.073361823361823,-7457,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.core.qual.trim,BwaQualityTrimmer,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0.8,0,0,2,0,0.6,0,0,1,0,9,11,5,5,6,3.4,16.6,4.8,3.2,0,8.6,0,5.8,2.8,8,0,0,0,0,8.6,0,0,0,59,RANDOM
apbs_mem_gui.EFileFilter,0.949389097744361,113919,0.891979949874687,96301,0.057409147869674,17618,/home/gramos/USP/MSI/29_apbsmem,apbs_mem_gui,EFileFilter,0,0,0,1.514286,0,3,0,0,0,7.571428,0,0,0.5,0,0,0,3.978572,0,0,0,0,1,0,33,41,21,21,20.216667,12.05,33.521428,13.3,12.664286,0,7.557143,1.285714,0,6.271428,7.278571,0,9.285714,4.571428,0,16.957143,0,1,4,167,GA
org.petsoar.actions.storefront.StoreFrontViewPet,0.64702380952381,89381,0.59702380952381,81111,0.05,8270,/home/gramos/USP/MSI/37_petsoar,org.petsoar.actions.storefront,StoreFrontViewPet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,2,1,4,1,2,0,1,0,1,0,1,0,1,0,0,2,0,0,0,14,GA
com.sap.netweaver.porta.core.snippets.SnippetJ2EEGetProcessList,0.4625,71782,0.45,68468,0.0125,3314,/home/gramos/USP/MSI/101_netweaver,com.sap.netweaver.porta.core.snippets,SnippetJ2EEGetProcessList,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,2,2,4,1.5,6.5,2,3,0,1.5,0,1.5,0,3.5,0,0,0,1.5,3,0,0,0,58,GA
net.sourceforge.squirrel_sql.client.gui.AboutBoxDialog,0.267320314558122,85195,0.18066951031992,84282,0.086650804238202,913,/home/gramos/USP/MSI/102_squirrel-sql,net.sourceforge.squirrel_sql.client.gui,AboutBoxDialog,0,0,0,6,0,1.666667,0,0,0,1.666667,0,0,0,0,0,0,6,0,0,0,0,0,0,18,23,10,10,10.857143,7.666667,21.333333,7.666667,7.666667,0,6,0,6,0,12,0,1.666667,0,0,7.666667,0,1,1,196,GA
src.SAXParser,0.682017543859649,70609,0.779448621553885,66310,-0.097431077694236,4299,/home/gramos/USP/MSI/97_feudalismgame,src,SAXParser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,8,8,8,2.666667,2.666667,0,0,2.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,74,RANDOM
com.lts.application.cmdline.SimpleCommandLineProcessor,0.883856421356421,65359,0.883856421356421,75938,0,-10579,/home/gramos/USP/MSI/78_caloriecount,com.lts.application.cmdline,SimpleCommandLineProcessor,0,0,0,0,0,0,0,1.333333,0,1.333333,0,0,0,0,0,0,0,0,0.666667,0,0,1,0,9,10,5,5,7.833334,3.333333,10.666666,4.333333,6.333333,0,0,0,0,0,8,0,0,2.666667,0,2.666667,0,0,0,69,RANDOM
com.sap.managementconsole.soap.axis.saphostcontrol.CancelOperationType,0.954545454545455,87100,0.719405594405594,39757,0.235139860139861,47343,/home/gramos/USP/MSI/101_netweaver,com.sap.managementconsole.soap.axis.saphostcontrol,CancelOperationType,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,6,4,4,5,2,6,1,4,0,1,0,0,1,0,0,1,1,0,5,0,0,1,20,GA
Newzgrabber.Status,0.962606837606838,72109,0.885958485958486,64757,0.076648351648352,7352,/home/gramos/USP/MSI/99_newzgrabber,Newzgrabber,Status,0,0,0,0,0,0,1,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,6,6,7.75,3.5,6,1.5,3.5,1,0,0,0,0,5,0,0,0,0,0,0,0,0,36,GA
com.soops.CEN4010.JMCA.JParser.JJTJavaParserState,0.967612044817927,81396,0.853232959850607,71775,0.11437908496732,9621,/home/gramos/USP/MSI/19_jmca,com.soops.CEN4010.JMCA.JParser,JJTJavaParserState,0,0,0,0,0,0,1.5,1,0,0,0,0,0,1.5,0,0,0,0,0,0,0,2,0,10,10,6,6,9.5,4,13.5,7,6.5,0,0,0,0,0,13.5,0,0,0,0,0,0,1,3,69,GA
macaw.presentationLayer.VariableLabelTableModel,0.794997362340161,112222,0.606368834005751,98006,0.18862852833441,14216,/home/gramos/USP/MSI/69_lhamacaw,macaw.presentationLayer,VariableLabelTableModel,0,0,0,8.666666,0,0,0,0,0,6.666666,0,0,0,0,0,0.666667,9,0,0,0,0,5,2,58,66,29,29,31.833333,16.333333,62.166669,15.666666,22.555555,0,23.944445,0.333333,5.055556,18.555556,33.888888,0,0.333333,0,0,27.944444,0,3,8,293,GA
de.beiri22.stringincrementor.helper.IndexedString,0.935030864197531,259667,0.857510288065843,223031,0.077520576131688,36636,/home/gramos/USP/MSI/39_diffi,de.beiri22.stringincrementor.helper,IndexedString,0,0,0,0,0,0,0,1.833333,0,2.75,0.666667,1.5,0,0.75,0.833333,0,0,0,1,0.5,0.333333,5,2,26,32,13,13,20.916667,10.166667,52.916666,23.166667,28,0,1.75,0,0,1.75,32.666666,0,0,1.75,0,4.083333,0,0,2,150,GA
org.templateit.util.FormulaUtil,0.276785714285714,77350,0.369047619047619,86940,-0.092261904761905,-9590,/home/gramos/USP/MSI/5_templateit,org.templateit.util,FormulaUtil,0,0,0,2.846154,0,0,0,0.5,0,2.846154,0,0,0,0,0,0,2.846154,0,0,0,0,1,0,24,35,15,15,10.538462,6.192308,18.846153,8.307692,7.692308,0,2.846154,0,0,1.230769,12.884615,0,0,0,0,2.846154,0,1,3,97,RANDOM
com.browsersoft.aacs.Login,0.300993562019936,79721,0.354048740160032,96595,-0.053055178140096,-16874,/home/gramos/USP/MSI/75_openhre,com.browsersoft.aacs,Login,0,0,0,15.013986,0,12.75641,0,0,0.222222,14.794289,0,0.222222,0,0,0,0,21.5,0,2.722222,0,0,3,0,137,168,84,84,77.691724,42.653263,173.977856,60.748834,49.505244,3.192308,60.531469,2.353535,23.672494,34.505439,45.135587,0,18.607809,29.786908,0,90.532052,0,4,19,1160,RANDOM
com.lts.application.repository.ArchiveRepository,0.832079258622968,71141,0.684293918770098,79211,0.14778533985287,-8070,/home/gramos/USP/MSI/78_caloriecount,com.lts.application.repository,ArchiveRepository,0,0,0,3.2,0,1,0,0,0,2,0,0,0,0,0,0,5.866667,0,0.833333,0,0,0,0,54,54,35,35,32.133333,14.758333,29.85,11.333333,5.4,6.058333,7.058333,3.666667,1.2,0.791667,6.4,0,6.333333,1.6,0,9.258333,0,1,4,273,GA
org.quickserver.net.qsadmin.gui.HeaderPanel,0.616250368405541,91860,0.519028146183319,94065,0.097222222222222,-2205,org.quickserver.net.qsadmin.gui.HeaderPanel,0.616250368405541,91860,0.519028146183319,94065,0.097222222222222,0.976558762557806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA
de.huxhorn.lilith.swing.table.renderer.ConditionalBorder,0.853505505926408,109344,0.861665661742538,181023,-0.00816015581613,-71679,/home/gramos/USP/MSI/43_lilith,de.huxhorn.lilith.swing.table.renderer,ConditionalBorder,0,0,0,0,0,1.5,0,0.25,0,6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,19,21,12,12,13,6.75,13.75,7,6.75,0,0,0,0,0,10.75,0,1.5,0,0,1.5,0,1,1,82,RANDOM
org.jcvi.jillion.internal.trace.chromat.abi.tag.rate.DefaultScanRate,0.981237060041408,76019,0.939595601086284,73220,0.041641458955124,2799,/home/gramos/USP/MSI/92_jcvi-javacommon,org.jcvi.jillion.internal.trace.chromat.abi.tag.rate,DefaultScanRate,0,0,0,0.714286,1,0.857143,1,0,1.285714,0.857143,0,0,0,0,0,0,0.714286,0,0,0,0,0,0,13,12,7,7,4.857143,3.857143,10.428572,2.285714,6.142857,0,2,0,1.285714,0,4,0,0.857143,0,0,4.857143,0,0,0,40,GA
